Artista,Biografia,Listeners,Playcount,Artistas Similares
Generación 12," <a href=""https://www.last.fm/music/+noredirect/Generaci%C3%B3n+12"">Read more on Last.fm</a>",10160,249028,Un Corazón
Tennis,"Tennis is Patrick Riley and Alaina Moore, a husband/wife duo from Denver, Colorado, who began making music together as Tennis in 2010.  Their music mixes indie pop mixed with 1970s styled soul and 1980s styled new wave music, and is notable for Alaina Moore's distinctive expressive singing voice and Riley's melodic guitar playing. Tennis usually produces their own music and has their own record label called Mutually Detrimental.

The idea for the <a href=""https://www.last.fm/music/Tennis"">Read more on Last.fm</a>",845327,20245893,TOPS
Smash Into Pieces,"Smash Into Pieces is a Swedish rock band formed in 2008 in Örebro.

The band was formed in 2008 by members Benjamin Jennebo, Per Bergquist. Isak Snow, Viktor Vidlund and Chris Adam Hedman Sörbye. They released their first single, ""Fading"" in 2009, the song peaked number 33 in the Swedish singles chart.[1] In 2012 they signed a contract with Gain Music Entertainment which is a part of Sony Music Entertainment. A few months later, during the ""Bandit Rock Awards"" they receive the award for ""Band Revelation of the Year"". <a href=""https://www.last.fm/music/Smash+Into+Pieces"">Read more on Last.fm</a>",163820,5586122,Self Deception
Korn,"Korn (stylized as KoЯn, or occasionally KoRn) is an American nu metal band from Bakersfield, California, formed in 1993. The band is notable for pioneering the nu metal genre and bringing it into the mainstream. Originally formed in 1993 by three members of the band L.A.P.D., Korn's current lineup features founding members James ""Munky"" Shaffer (guitar); Reginald ""Fieldy"" Arvizu (bass); Brian ""Head"" Welch (guitar, backing vocals); and Jonathan Davis (lead vocals <a href=""https://www.last.fm/music/Korn"">Read more on Last.fm</a>",3526257,216815490,Slipknot
Arise Roots,"ARISE was formed with the goal of producing quality roots reggae music for the masses. Their intense sound is fresh, inspirational, organic, and soul-driven. In these times of social, political, economical and environmental strife, ARISE offers a positive classic roots sound with a modern feel. Based out of Los Angeles, California, ARISE is proud to be a product of a growing reggae movement. <a href=""https://www.last.fm/music/Arise+Roots"">Read more on Last.fm</a>",10886,93843,Fortunate Youth
Mandisa,"Mandisa Lynn Hundley   (October 2, 1976 Citrus Heights, California —April 18, 2024 in Nashville, Tennessee ) Mandisa Lynn Hundley, artistically known as 'Mandisa' (born October 1, 1976 - April 18, 2024) was a American-Grammy award winning singer who rose to fame as one of the favourites in the fifth (2006) season of American Idol. Despite finishing as the overall ninth place finalist, Mandisa went on to become one of the most successful idol contestants of all time. <a href=""https://www.last.fm/music/Mandisa"">Read more on Last.fm</a>",66605,819010,Natalie Grant
Colton Dixon,"Michael Colton Dixon (born October 19, 1991 in Murfreesboro, Tennessee, United States) is an American singer and a Top 13 finalist on the eleventh season of American Idol. 

Originally rising to fame as lead singer in the Christian rock band, Messenger, formed in 2010, he became a favorite during the early auditions of American Idol. Dixon auditioned in the tenth season, along with his sister Schyler, at the Nashville auditions. However, neither of them ended up in the Top 24. <a href=""https://www.last.fm/music/Colton+Dixon"">Read more on Last.fm</a>",52285,859081,Jeremy Camp
Anıl Emre Daldal," <a href=""https://www.last.fm/music/An%C4%B1l+Emre+Daldal"">Read more on Last.fm</a>",119466,2192763,CanOzan
Slow Crush,"A compelling abrasive shoegaze band, dealing with the aesthetics of contrasting sounds.
Heavy like a gloomy dream yet soothingly vibrant. 
The vulnerable soft floating voice of Manchester's Isa Holliday underneath layers of grungy shoegaze soaked noisepop, seeking shelter from a f'ed up world. <a href=""https://www.last.fm/music/Slow+Crush"">Read more on Last.fm</a>",117697,1655435,Trauma Ray
Joywave,"Joywave is a Rochester, NY, USA indie pop band, active since 2010.

Their first full-length album, ""How Do You Feel Now?"", was released on April 21, 2015.

The band released its first single ""Golden State"" on January 4th, 2011 via its website (joywavemusic.com), and followed up with their ""77777"" mixtape in March 2011. The mixtape is a complex arrangement of original works, covers, and sample based songs featuring various stems combined with Daniel Armbruster's vocals.  <a href=""https://www.last.fm/music/Joywave"">Read more on Last.fm</a>",478485,9097212,Best Frenz
Guns N' Roses,"Guns N' Roses is an American hard rock band founded in Los Angeles, California in 1985. 

The band has released six studio albums: Appetite For Destruction in 1987, G N' R Lies in 1988, Use Your Illusion I and Use Your Illusion II in 1991, ""The Spaghetti Incident?"" in 1993 and, after 15 years and with frontman Axl Rose and keyboardist Dizzy Reed being the only members left from the previous lineup, Chinese Democracy in 2008. They also released three EP's in 1986, 1988, and 1993 and two live albums, in 1999 and 2014. <a href=""https://www.last.fm/music/Guns+N%27+Roses"">Read more on Last.fm</a>",4456998,163415558,Slash
Waxahatchee,"Waxahatchee is a solo project of American singer and guitarist Katie Crutchfield (born in 1989) of P.S. Eliot and Bad Banana.

Waxahatchee, named after Waxahatchee Creek in Alabama where Crutchfield grew up, began in 2010 during the breakup of P.S. Eliot. Crutchfield released her first music as Waxahatchee as a split cassette with Chris Clavin on Plan-It-X Records. Her bedroom-recorded debut album, American Weekend, was released on Don Giovanni Records in 2012. <a href=""https://www.last.fm/music/Waxahatchee"">Read more on Last.fm</a>",397698,14263336,Rosali
Dustin Lynch,"Dustin Lynch is a country singer-songwriter from Tullahoma, Tennessee. He made the 90 mile move to Nashville in 2003 to attend David Lipscomb University, and rented an apartment near the Bluebird Cafe, a popular music venue for songwriters. Lynch regularly attended the Bluebird, gradually began writing and playing shows himself in the Music City as well as the neighboring college circuit. He eventually signed a publishing deal with Super 98/The Song Factory in 2010 and a record deal with Broken Bow Records the following year. <a href=""https://www.last.fm/music/Dustin+Lynch"">Read more on Last.fm</a>",207071,3357098,Russell Dickerson
System of a Down,"System of a Down is an Armenian American alternative metal band, formed in 1994 in Los Angeles, California, USA. All four members are of Armenian descent, and are widely known for their views expressed in many of their songs confronting the Armenian Genocide of 1915 by the Ottoman Empire and the ongoing War on Terror by the US government. The band consists of Serj Tankian (vocals), Daron Malakian (vocals, guitar), Shavo Odadjian (bass, vocals) and John Dolmayan (drums). <a href=""https://www.last.fm/music/System+of+a+Down"">Read more on Last.fm</a>",4848894,360855770,Daron Malakian and Scars on Broadway
Seether,"Seether is a rock band founded in May 1999 in Pretoria, Gauteng, South Africa. The band originally performed under the name Saron Gas until 2002, when they moved to the United States and changed it to Seether to avoid confusion with the deadly chemical known as sarin gas.

Seether gained mainstream popularity in 2002 with their US Active Rock number one single ""Fine Again"", and their success was sustained in 2004 with the single ""Broken"", which peaked at number 20 on the Billboard Hot 100. <a href=""https://www.last.fm/music/Seether"">Read more on Last.fm</a>",2057859,59096822,Staind
Jeremy Camp,"Jeremy Camp, a multi-award winning Christian vocalist and guitarist, was born on January 12, 1978 in Lafayette, Indiana. His thoughtful lyrics and booming voice have earned him legions of fans and accolades including 16 No. 1 songs, five Dove Awards, three ASCAP Songwriter of the Year wins and an American Music Award nomination. Before his music career began, his father (a pastor at Harvest Chapel church in Lafayette) taught his son how to play guitar. <a href=""https://www.last.fm/music/Jeremy+Camp"">Read more on Last.fm</a>",257840,5054238,MercyMe
BURNOUT SYNDROMES,"Burnout Syndromes is a three-person rock band that formed in Osaka in 2005. They have released two independent albums to date, Sekaiichi Utsukushii Sekaiichi Utsukushii Sekai and Bungaku Shōjo, as well as the single ""LOSTTIME"" under Tower Records.
In the first 2016 issue of Shueisha's Weekly Shonen Jump magazine was announced that the band Burnout Syndromes would perform a new opening theme song titled ""Fly High!!"" for the Haikyu!! Second Season anime. The new song premiered i <a href=""https://www.last.fm/music/BURNOUT+SYNDROMES"">Read more on Last.fm</a>",198833,3881350,SPYAIR
Ronnie Dunn,"Ronnie Gene Dunn (born June 1, 1953, Coleman, Texas) is an American country music singer-songwriter, known for being one half of the duo Brooks & Dunn.

Songfacts states that Ronnie Dunn spent years playing bars and clubs before heading to Nashville and hooking up with Kix Brooks to form the successful duo Brooks & Dunn.

Brooks & Dunn have sold over 30 million records, had 26 #1 singles, and are one of the most consistently successful acts on the concert circuit. <a href=""https://www.last.fm/music/Ronnie+Dunn"">Read more on Last.fm</a>",83159,496045,James Otto
Crystal Lake,"There are multiple acts called Crystal Lake.
1)  Japanese metal band from Tokyo
2) A hardstyle duo.
3) Polish progressive rock/metal band
4) Brazilian thrash metal band
5) Dutch thrash metal band, later renamed to Crustacean
6) Hip-hop group from Huddersfield, UK. Released first EP under this name in 1999, then later albums in 2006 and 2011.

1) Crystal Lake is a Japanese djent band from Tokyo, formed in 2002. The band comprises guitarist Yudai Miyamoto and vocalist Ryo Kinoshita with support of bassist Mitsuru and drummer Gaku Taura <a href=""https://www.last.fm/music/Crystal+Lake"">Read more on Last.fm</a>",156940,4266765,Knosis
Of Monsters and Men,"Of Monsters and Men is an indie folk band which formed in 2010 in Keflavík/Garðabær, Iceland. The band consists of Nanna Bryndís Hilmarsdóttir (vocals, guitar), Ragnar Þórhallsson (vocals, guitar), Brynjar Leifsson (guitar), Kristján Páll Kristjánsson (bass), Arnar Rósenkranz Hilmarsson (drums) and the former member  Árni Guðjónsson (keyboards, accordion), who left the band in 2012. The band released their debut album ""My Head Is an Animal"" in September 2011. <a href=""https://www.last.fm/music/Of+Monsters+and+Men"">Read more on Last.fm</a>",1999919,61586719,Nanna
Hollywood Undead,"Hollywood Undead is an American rap rock band from Los Angeles, California. The band consists of Charlie Scene, Danny, Funny Man, J-Dog, and Johnny 3 Tears. The band members use pseudonyms and wear masks to display a creative side, not to hide their identities as first assumed. They perform live without the masks on.

The band originated in 2005 from a song titled ""The Kids"" that Aron Erlichman (Deuce) and Jorel Decker (J-Dog) posted on the band's MySpace profile to positive reviews <a href=""https://www.last.fm/music/Hollywood+Undead"">Read more on Last.fm</a>",1297059,65011604,Deuce
Mustard Service,"On a warm summer evening in the year of our Lord 2015, a young college drop out is in his backyard, guitar in hands scribbling lazily on a loose sheet of paper. He taps his pen on his chin intensely, contemplating the first and only line that reads: ""I'm going down"". he stares down at his pathetic excuse for an opening line and calls it a night. ""eh, I'll try again tomorrow"" he says. This is his mantra. He didn't know it then, but that pathetic little <a href=""https://www.last.fm/music/Mustard+Service"">Read more on Last.fm</a>",176749,3415440,Dinner Time
Siddhartha,"There have been a number of artists going by the name of Siddhartha:
(1)  A screamo band from Memphis, TN
(2) A progressive rock / psychedelic rock band formed in Istanbul, Turkey in 90s and disbanded in 2001
(3) A German progressive rock band of the 70s
(4) A singer-songwriter from Mexico
(5) A young Polish reggae band from Wrocław

Siddhartha (1)
Siddhartha was a screamo band from Memphis, TN that existed from December 2011 to June 2013. In June 2012, they digitally released a four song EP entitled Subject to Change. <a href=""https://www.last.fm/music/Siddhartha"">Read more on Last.fm</a>",110410,4436490,Jumbo
Sensi Trails,"Since 2016, Sensi Trails has been playfully blurring the lines between Cali reggae, surf, and psychedelic rock. After releasing a 5 song EP, lead singer and guitarist Kyle Rising decided to relocate from Outerbanks North Carolina, to San Diego California.  After recording and releasing the new single Just Livin' featuring Kbong of Stick Figure, he met drummer Jordan Starke and bassist/vocalist Kaya Hall. Adding a new layer of lush sound, they were soon joined by keyboardist Mike Root. <a href=""https://www.last.fm/music/Sensi+Trails"">Read more on Last.fm</a>",7736,58820,Alific
Foster the People,"Foster the People is an indie rock/indie pop band that formed in Los Angeles, California, United States in 2009. The band consists of Mark Foster (vocals, guitar, keyboards), Cubbie Fink (bass, vocals) and Mark Pontius (drums). The band released their debut self-titled EP in January 2011. The band's debut full length album, Torches, was released on May 24, 2011 on Star Time/Columbia. Their first single ""Pumped Up Kicks"" was a sleeper hit during the summer of 2011 and peaked at #1 on the Billboard Alternative Songs Chart <a href=""https://www.last.fm/music/Foster+the+People"">Read more on Last.fm</a>",3119215,95567529,Two Door Cinema Club
Chris Cornell,"Chris Cornell (born Christopher John Boyle; July 20, 1964 - May 17, 2017), Seattle, WA, United States, was an American singer/songwriter and guitarist.

In 1984 he formed the band Soundgarden with bassist Hiro Yamamoto. Throughout the late 1980s and 90s, Soundgarden experienced major success as one of the major grunge bands (along with groups such as Alice in Chains, Nirvana, and Pearl Jam).

In 1990, Chris Cornell worked together with the (then) Soundgarden drummer Matt Cameron <a href=""https://www.last.fm/music/Chris+Cornell"">Read more on Last.fm</a>",1097529,19911781,Temple of the Dog
Twenty One Pilots,"Twenty One Pilots (stylized in all lowercase or as twenty øne piløts) is an American musical duo from Columbus, Ohio. Initially a band, the group was formed in 2009 by lead vocalist Tyler Joseph along with Nick Thomas and Chris Salih, who both left in 2011. Since their departure, the line-up has consisted of Joseph and drummer Josh Dun. The duo is best known for their singles ""Stressed Out"", ""Ride"", and ""Heathens"". The group received a Grammy Award for Best Pop Duo/Group Performance at the 59th Annual Grammy Awards for ""Stressed Out"". <a href=""https://www.last.fm/music/Twenty+One+Pilots"">Read more on Last.fm</a>",2481093,241312000,
The Score,"There are multiple artists under the moniker ""The Score""

1.) The Score is a pop-rock outfit straight out of Watertown, NY. The brain-child of singer-songwriter Arison Cain, the Score combines catchy hooks and melodies with a highly original style of vocal delivery reminiscent of bands such as Weatherbox and Say Anything. The band is credited with having a sound very reminiscent of 90's rock bands such as Weezer, Smoking Popes and Foo Fighters. The group self-released an EP <a href=""https://www.last.fm/music/The+Score"">Read more on Last.fm</a>",498246,12052946,Sam Tinnesz
Two Feet,"Two Feet is the name of the musical project by Bill Dess (born June 20, 1993 in New York). Dess played locally in jazz and blues ensembles before forming Two Feet. After his single ""Go Fuck Yourself"" went viral, he signed with Republic Records. The single reached #36 on Billboard's Hot Rock Songs chart. His next single, ""I Feel Like I'm Drowning"", reached #1 on Alternative Songs in 2018.
 <a href=""https://www.last.fm/music/Two+Feet"">Read more on Last.fm</a>",873516,17267371,NoMBe
The Avalanches,"The Avalanches is an electronic music collective from Melbourne, Australia. The band is known for the use of eclectic sampling, having created their debut album, Since I Left You (2000), entirely out of over 3,500 samples of obscure records, movies, and television shows. This is famously demonstrated on their hit single ""Frontier Psychiatrist"".

Before this, they were a hip-hop group with the single album Rock City and the EPy El Producto.  After a 16 year hiatus <a href=""https://www.last.fm/music/The+Avalanches"">Read more on Last.fm</a>",1185618,43712252,DJ Shadow
Cody Jinks,"Cody Jinks is an outlaw country music singer and songwriter. His 2016 album, I'm Not the Devil, reached #4 on the Billboard Country Albums chart, while his 2018 album, Lifers, reached #2 on the same chart.

Jinks is a native of Haltom City in Fort Worth, Texas,  and attended Haltom High School. He started learning to play a few country music riffs on the guitar from his father when he was 16, but soon formed a heavy metal band.

Jinks started out as the lead singer of a thrash metal band from Fort Worth named Unchecked Aggression <a href=""https://www.last.fm/music/Cody+Jinks"">Read more on Last.fm</a>",96653,2658120,Turnpike Troubadours
Momma,"The band Momma is a four-piece grunge band whose sound is heavily influenced by the creative intuition of songwriters Etta Friedman and Allegra Weingarten. The two guitarists, who grew up outside Los Angeles, met in high school and began writing songs together, drawing inspiration from songwriters such as Kim Deal, Liz Phair, and Elliott Smith. Despite now living far apart while they finish college, the two continue to write together in the same way they always have, assembling DIY west coast tours and workshoping new songs during breaks. <a href=""https://www.last.fm/music/Momma"">Read more on Last.fm</a>",200701,3370917,Snail Mail
The Killers,"There are multiple artists using this name:

1. The Killers is an American rock band from Las Vegas, Nevada, formed in 2001. 
They got the name from the fictional band The Killers in the video for New Order's song Crystal. 
As of 2021, the band has released six studio albums, which have sold 28 million records worldwide. 

The Early Years
Initially, The Killers played at large clubs in Las Vegas. With the band's line-up stable and their repertoire of songs expanding <a href=""https://www.last.fm/music/The+Killers"">Read more on Last.fm</a>",5939166,291034071,Brandon Flowers
Jason Isbell and The 400 Unit,"Jason Isbell and the 400 Unit is an Americana / Southern rock band originating largely from the Muscle Shoals area of Alabama, and led by former Drive-by Truckers singer / guitarist Jason Isbell.

The band consists of Isbell (vocals, guitar); Sadler Vaden (guitar); Jimbo Hart (bass); Derry DeBorja (keys, accordion); Chad Gamble (drums).

Fiddle player and singer Amanda Shires features regularly as a session player and occasional touring member.

The <a href=""https://www.last.fm/music/Jason+Isbell+and+The+400+Unit"">Read more on Last.fm</a>",254829,5739006,
The Ronettes,"The Ronettes were a girl group of the 1960s from New York City, best known for their work with producer Phil Spector. They consisted of lead singer Veronica Bennett (a.k.a. Ronnie Spector), her sister Estelle Bennett, and their cousin Nedra Talley. Their defining album is ""Presenting the Fabulous Ronettes Featuring Veronica"" from 1963, and their most famous songs include ""Be My Baby"", ""Baby, I Love You"", ""(The Best Part Of) Breakin' Up"", and ""Walking in the Rain"". <a href=""https://www.last.fm/music/The+Ronettes"">Read more on Last.fm</a>",1636684,13034269,The Crystals
Local Natives,"Local Natives (formerly cavil at rest) is an indie rock band based in Silver Lake, Los Angeles, CA, United States.
After the three founding members originally met in high school, a bassist and a drummer were found, and they all moved to a house in Silver Lake in 2008 to record their album. Their debut album as Local Natives, ""Gorilla Manor"", was released in the UK on November 2nd, 2009, and saw a US release date of February 16th, 2010. The band's <a href=""https://www.last.fm/music/Local+Natives"">Read more on Last.fm</a>",1294175,34270325,Young the Giant
Grandson,"Grandson is an alternative artist hailing from Toronto, Canada. Born in the small town of Englewood New Jersey, he relocated to the cultural melting pot of Toronto at a young age, and grew up surrounded by music ranging from jazz to rock and roll to rap, dancehall and r&b. He began playing guitar and piano in high school.

At 17, he relocated to Montreal, QC to attend university, and began working in nightclubs cleaning tables and DJing. He started writing music at this time, incorporating the unique blend of sounds he grew up surrounded by. <a href=""https://www.last.fm/music/Grandson"">Read more on Last.fm</a>",644727,18614637,
Annabelle Chairlegs,"Members of Tree Motel Lindsey Mackin and Mark Williams formed Annabelle Chairlegs when they relocated to Austin from their home base of Santa Fe, NM. The band incorporates punk, scuzz rock, and psychedelia into their sound to back up Lindsey's lyrics, whose topics range from ladies in heaven talking to ladies in hell (Lady In Heaven), prostitutes (Street Urchins), river sirens (Passaic River), disgruntled goths (All Black In The Sun), and songs about stomping out the pegs on a ladder just to see your enemies fall (On The Ladder).  <a href=""https://www.last.fm/music/Annabelle+Chairlegs"">Read more on Last.fm</a>",34463,165133,The Black Angels
Elvis Presley,"Elvis Aaron Presley (January 8, 1935 – August 16, 1977) was an American singer and actor. Regarded as one of the most significant cultural icons of the 20th century, he is often referred to as the ""King of Rock and Roll"" or simply ""the King"".

Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old. His music career began there in 1954, recording at Sun Records with producer Sam Phillips, who wanted to bring the sound of African American music to a wider audience. <a href=""https://www.last.fm/music/Elvis+Presley"">Read more on Last.fm</a>",3689458,116162716,Jerry Lee Lewis
Rebounder,"Rebounder is the project of New York City native producer and writer Dylan Chenfeld, with his brother . Joined by Cobey Arner and Zack Kantor.

  Rebounder has toured with the likes of , , , , and . Rebounder has received praise from THE FADER, Pigeons & Planes, NME, DIY, and has been played on  ’s Time Crisis. 

Rebounder recently teamed with good friend  Rutherford (lead singer of  ) for the collaboration song .

“Some bands just seem to have it all together. <a href=""https://www.last.fm/music/Rebounder"">Read more on Last.fm</a>",199632,1380703,Ax and the Hatchetmen
