Artista,Biografia,Listeners,Playcount,Artistas Similares
Koe Wetzel,"Surrounded by flames, amps cranked all the way up, and no fucks given, Koe Wetzel leaves a trail of sold-out venues, screaming fans, and empty booze bottles in his wake wherever he goes. Proudly hailing from northeast Texas, he has quietly asserted himself as the ultimate country rockstar, bulldozing the boundaries between Nashville songcraft, rowdy Texas spirit, and rain-swept Seattle hard rock. After moving 1 million units under the radar and popping off as one of the hottest live performers in the game <a href=""https://www.last.fm/music/Koe+Wetzel"">Read more on Last.fm</a>",98169,3393736,Giovannie and the Hired Guns
Royal & the Serpent,"Ryan Santiago (born May 25, 1994), known professionally as Royal & the Serpent, is an American singer and songwriter. A New Jersey native, Ryan Santiago was born on May 25, 1994. Santiago took up competitive dance as a child, until she ""shattered both [her] heel plates"" after jumping off a stage while performing when she was 14 years old. She subsequently delved into musical theater. In her teenage years, Santiago learned how to play the guitar and began writing songs. <a href=""https://www.last.fm/music/Royal+&+the+Serpent"">Read more on Last.fm</a>",322390,4707369,UPSAHL
Diplo,"Thomas Wesley Pentz (born November 10, 1978), better known by his stage name Diplo, is a Philadelphia-based American DJ, producer, and songwriter. Together with DJ Low Budget, he runs Hollertronix, a club and music collective. He also founded and manages record company Mad Decent, as well as the not for profit organization Heaps Decent. Among other jobs, Pentz has worked as a school teacher in Philadelphia.

During his rise to notability, Diplo worked with British musician M. <a href=""https://www.last.fm/music/Diplo"">Read more on Last.fm</a>",1650954,26528112,Jack Ü
Dreamer Isioma,"Dreamer Isioma is a chicago-based singer-songwriter and guitarist. <a href=""https://www.last.fm/music/Dreamer+Isioma"">Read more on Last.fm</a>",468288,5812122,orion sun
Grimes,"Claire Elise Boucher, known professionally as Grimes, is a Canadian musician, singer, songwriter, record producer, music video director and visual artist. Her music incorporates elements of varied styles and genres including dream pop, synth-pop, art pop, electronic, experimental pop, R&B and hip hop.

Throughout her career, she has released five studio albums, two extended plays, eleven singles, and four promotional singles.

Born and raised in Vancouver <a href=""https://www.last.fm/music/Grimes"">Read more on Last.fm</a>",2125443,155858652,FKA twigs
Halsey,"Ashley Nicolette Frangipane, known professionally as Halsey, is an American singer and songwriter. Her stage name is a reference to the Halsey Street station of the New York City Subway in Brooklyn, and is an anagram of her first name. Her awards and nominations include four Billboard Music Awards, four iHeartRadio Music Awards, two Teen Choice Awards, one GLAAD Media Award, one Global Award, a Guinness World Record, a MTV Video Music Award and a Grammy Award nomination. <a href=""https://www.last.fm/music/Halsey"">Read more on Last.fm</a>",2136424,160378701,Bea Miller
Kehlani,"Kehlani Ashley Parrish (born April 24, 1995), known professionally as Kehlani, is an American singer and songwriter. Kehlani is originally from Oakland, California where they achieved initial fame as a member of the teen pop group, Poplyfe, which was a finalist on America's Got Talent. Kehlani released their first mixtape Cloud 19, in 2014; followed by their sophomore mixtape You Should Be Here the next year. Their debut album SweetSexySavage was released in January 2017 to mainly positive reception <a href=""https://www.last.fm/music/Kehlani"">Read more on Last.fm</a>",1200862,44766390,Kiana Ledé
The Marías,"Formed in Los Angeles in late 2016, The Marías are a smooth rendezvous of jazz percussion, hypnotic guitar riffs, smoke- velvet vocals and nostalgic horn solos, there’s something undeniably sensual in the group’s dreamlike fusion of jazz, psychedelia, funk and lounge.

Vocals/guitar – Maria
Drums/vox/producer – Josh
Lead guitar/vox – Jesse Perlman
Bass – Carter Lee
Keys – Edward James <a href=""https://www.last.fm/music/The+Mar%C3%ADas"">Read more on Last.fm</a>",1251368,58760035,Clairo
Tenille Arts,"Tenille Arts (born April 19, 1994) is a Canadian country music singer from Weyburn, Saskatchewan. She independently released an extended play and studio album before signing a record deal with indie label Reviver Records in 2018. Her first album for the label, Love, Heartbreak, & Everything in Between, was released on January 10, 2020. Arts was nominated for the Discovery Artist Award by the Canadian Country Music Association in 2016 and has received multiple awards from the subsidiary Saskatchewan Country Music Association. <a href=""https://www.last.fm/music/Tenille+Arts"">Read more on Last.fm</a>",64871,729545,Maddie & Tae
Brye,"Brye is a  singer/songwriter who is connecting with teenagers all across the world through her soft vocals and genuine and vulnerable lyrics. Inspired by artists like dodie, Oh Wonder, Clairo and Conan Gray, Brye is putting their own spin on modern indie pop. The Chicago suburb native has shown her passion for singing by starring in many theater productions and posting acoustic covers on her YouTube channel. In October of 2018, Brye wrote her debut song, Million Songs. <a href=""https://www.last.fm/music/Brye"">Read more on Last.fm</a>",145678,1315941,Leanna Firestone
Ava Max,"Amanda Ava Koci (born February 16, 1994), known professionally as Ava Max, is an American singer and songwriter. Ava first got her start in the music industry in 2008 as Amanda Kay, in which she released her first EP titled “Amanda Kay” that year. The EP featured 6 songs that were co-written and produced by Kevin Rudolf. 

Ava would then restart her music career under the name AVA in 2013 and release the single, “Take Away the Pain”.  A year later, she would meet music producer Cirkut and begin recording songs with him. <a href=""https://www.last.fm/music/Ava+Max"">Read more on Last.fm</a>",1214934,51214653,Bebe Rexha
Claire Rosinkranz,"California native Claire Rosinkranz is best known for her lo-fi pop EP BeVerly Hills BoYfRiEnd, which includes Backyard Boy; her massive viral hit. 

Her overnight success might not come as a surprise to all, as Rosinkranz has been writing songs since she was 8. Filling notebooks and iPads with lyrics, turns of phrase, and poems, the homeschooled artist would spend hours writing lyrics to songs that didn’t exist yet. Sometimes, she’d help her musician father <a href=""https://www.last.fm/music/Claire+Rosinkranz"">Read more on Last.fm</a>",527117,7634439,Aidan Bissett
Blackbear,"Matthew Tyler Musto (born November 27, 1990), professionally known as Blackbear (stylized as blackbear), is an American musician, singer, songwriter, and record producer. He has released six studio albums, six EPs, one mixtape and two collaborative albums. Musto is also a member of the alternative hip hop/R&B duo Mansionz with singer-songwriter Mike Posner. <a href=""https://www.last.fm/music/Blackbear"">Read more on Last.fm</a>",1382615,54916817,
Orion Sun,"Orion Sun is the one-woman project of Jersey-born, Philly-based singer, producer, and multi-instrumentalist Tiffany Majette.  <a href=""https://www.last.fm/music/Orion+Sun"">Read more on Last.fm</a>",943933,14328332,
Jeremy Zucker,"Jeremy Zucker (born March 3, 1996) is an American singer-songwriter best known for his song ""Comethru"", which has accumulated over 200 million streams on Spotify, as well as ""All the Kids Are Depressed"". In 2015, his song titled ""'Bout It"", featuring Daniel James & Benjamin O, was met with some commercial success and garnered millions of streams across SoundCloud and Spotify. Zucker has cited Jon Bellion, Blackbear, Eden, Bon Iver and Wet as some of his musical influences. <a href=""https://www.last.fm/music/Jeremy+Zucker"">Read more on Last.fm</a>",876941,34831155,Chelsea Cutler
The 1975,"The 1975 is an English pop band formed in 2002 in Wilmslow, Cheshire. Now based in Manchester, the band consists of lead vocalist, producer, lyricist and rhythm guitarist Matty Healy (the son of actors Denise Welch and Tim Healy), lead guitarist Adam Hann, bassist Ross MacDonald, and drummer/producer George Daniel.

The band's origins trace to their attendance at secondary school and playing together as teenagers. Initial efforts to sign with a label failed, leading to the band's manager Jamie Oborne to form Dirty Hit records. <a href=""https://www.last.fm/music/The+1975"">Read more on Last.fm</a>",2135049,217935784,Inhaler
Black Eyed Peas,"Black Eyed Peas is an American hip hop/pop group formed in Los Angeles in 1995. The group's current line-up consists of will.i.am, Taboo and apl.de.ap. Black Eyed Peas have so-far sold an estimated 56 million albums and singles worldwide.

Black Eyed Peas went to centenary state high school and got their start in 1988 when will.i.am (born 1975 William James Adams Jr.) and apl.de.ap (born 1974 Allan Pineda) began rapping and performing together around Los Angeles. <a href=""https://www.last.fm/music/Black+Eyed+Peas"">Read more on Last.fm</a>",5050587,116830417,will.i.am
Bennett Coast,"Guided by his ever-enduring mission to capture moments and build worlds, Bennett Coast is an enthusiastic magnet for ideas. As a recording artist, filmmaker, photographer and graphic designer, Coast has been exploring his talents since a single-digit age, first becoming enamored by seeing the world from behind a video camera at the age of seven. Initially dipping his toes into making music as a way to soundtrack his own videos and short film projects <a href=""https://www.last.fm/music/Bennett+Coast"">Read more on Last.fm</a>",135454,1268969,Current Blue
Kid Cudi,"Scott Ramon Seguro Mescudi (born January 30, 1984 in Shaker Heights, Ohio, United States), better known by his stage name KiD CuDi, is a Grammy award nominated rapper, singer and actor who first gained attention after the release of his debut mixtape A Kid Named Cudi which he released in 2008 in collaboration with New York street wear brand 10.Deep. The mixtape caught the attention of Kanye West and led to Cudi's signing to the G.O.O.D. Music Label. <a href=""https://www.last.fm/music/Kid+Cudi"">Read more on Last.fm</a>",4047056,220773466,KIDS SEE GHOSTS
Jonas Brothers,"The Jonas Brothers are an American pop rock band. Formed in 2005, they gained popularity from the Disney Channel children's television network and consists of three brothers from Wyckoff, New Jersey; Kevin Jonas, Joe Jonas and Nick Jonas. 

In the summer of 2008, they starred in the Disney Channel Original Movie Camp Rock and its sequel, Camp Rock 2: The Final Jam. They also starred as Kevin, Joe, and Nick Lucas, the band JONAS, in their own Disney Channel series JONAS, which was later re-branded for its second season as Jonas L. <a href=""https://www.last.fm/music/Jonas+Brothers"">Read more on Last.fm</a>",1709672,48628803,Joe Jonas
Jung Kook,"Jeon Jung Kook (Korean/Hangul: 전정국; born September 1, 1997 in Busan, South Korea), known monomously as Jungkook (stylized as Jung Kook) , is a South Korean singer, dancer, composer, and main vocalist of South Korean boy group.

He rose to prominence as a member and vocalist of the South Korean boy band BTS (Hangul: 방탄소년단), under Big Hit Entertainment. 

Debuted with BTS  on June 13, 2013, with the extended play 2 COOL 4 SKOOL and the title track No More Dream <a href=""https://www.last.fm/music/Jung+Kook"">Read more on Last.fm</a>",991978,527532879,"Jung Kook, Jack Harlow"
